task_id,primitive,separability,eta,generator,seed,dof,E_add,E_obs,E_joint,E_red,E_red_at_risk,E_red_reentry,informational_null,sampler_unresolved_final,joint_unresolved
turning:mid:spline:12,turning,mid,0.5,spline,12,1,0.2,,,,0,,0,1,0
turning:mid:spline:12,turning,mid,0.5,spline,12,3,0.2,,,,0,,0,1,0
turning:mid:spline:12,turning,mid,0.5,spline,12,5,0.2,,,,0,,0,1,0
turning:mid:spline:13,turning,mid,0.5,spline,13,1,0.2,,,,0,,0,1,0
turning:mid:spline:13,turning,mid,0.5,spline,13,3,0.2,,,,0,,0,1,0
turning:mid:spline:13,turning,mid,0.5,spline,13,5,0.2,,,,0,,0,1,0
turning:mid:spline:14,turning,mid,0.5,spline,14,1,0.2,,,,0,,0,0,1
turning:mid:spline:14,turning,mid,0.5,spline,14,3,0.2,,,,0,,0,0,1
turning:mid:spline:14,turning,mid,0.5,spline,14,5,0.2,,,,0,,0,0,1
turning:mid:spline:15,turning,mid,0.5,spline,15,1,0.2,,,,0,,0,1,0
turning:mid:spline:15,turning,mid,0.5,spline,15,3,0.2,,,,0,,0,1,0
turning:mid:spline:15,turning,mid,0.5,spline,15,5,0.2,,,,0,,0,1,0
turning:mid:spline:16,turning,mid,0.5,spline,16,1,0.2,,,,0,,0,1,0
turning:mid:spline:16,turning,mid,0.5,spline,16,3,0.2,,,,0,,0,1,0
turning:mid:spline:16,turning,mid,0.5,spline,16,5,0.2,,,,0,,0,1,0
turning:mid:spline:17,turning,mid,0.5,spline,17,1,0.2,,,,0,,0,1,0
turning:mid:spline:17,turning,mid,0.5,spline,17,3,0.2,,,,0,,0,1,0
turning:mid:spline:17,turning,mid,0.5,spline,17,5,0.2,,,,0,,0,1,0
turning:mid:spline:18,turning,mid,0.5,spline,18,1,0.2,,,,0,,0,1,0
turning:mid:spline:18,turning,mid,0.5,spline,18,3,0.2,,,,0,,0,1,0
turning:mid:spline:18,turning,mid,0.5,spline,18,5,0.2,,,,0,,0,1,0
turning:mid:spline:19,turning,mid,0.5,spline,19,1,0.2,,,,0,,0,1,0
turning:mid:spline:19,turning,mid,0.5,spline,19,3,0.2,,,,0,,0,1,0
turning:mid:spline:19,turning,mid,0.5,spline,19,5,0.2,,,,0,,0,1,0
turning:mid:basis:0,turning,mid,0.5,basis,0,1,0.2,,,,0,,0,1,0
turning:mid:basis:0,turning,mid,0.5,basis,0,3,0.2,,,,0,,0,1,0
turning:mid:basis:0,turning,mid,0.5,basis,0,5,0.2,,,,0,,0,1,0
turning:mid:basis:1,turning,mid,0.5,basis,1,1,0.2,,,,0,,0,1,0
turning:mid:basis:1,turning,mid,0.5,basis,1,3,0.2,,,,0,,0,1,0
turning:mid:basis:1,turning,mid,0.5,basis,1,5,0.2,,,,0,,0,1,0
turning:mid:basis:2,turning,mid,0.5,basis,2,1,0.2,,,,0,,0,1,0
turning:mid:basis:2,turning,mid,0.5,basis,2,3,0.2,,,,0,,0,1,0
turning:mid:basis:2,turning,mid,0.5,basis,2,5,0.2,,,,0,,0,1,0
turning:mid:basis:3,turning,mid,0.5,basis,3,1,0.2,,,,0,,0,1,0
turning:mid:basis:3,turning,mid,0.5,basis,3,3,0.2,,,,0,,0,1,0
turning:mid:basis:3,turning,mid,0.5,basis,3,5,0.2,,,,0,,0,1,0
turning:mid:basis:4,turning,mid,0.5,basis,4,1,0.2,,,,0,,0,1,0
turning:mid:basis:4,turning,mid,0.5,basis,4,3,0.2,,,,0,,0,1,0
turning:mid:basis:4,turning,mid,0.5,basis,4,5,0.2,,,,0,,0,1,0
turning:mid:basis:5,turning,mid,0.5,basis,5,1,0.2,,,,0,,0,1,0
turning:mid:basis:5,turning,mid,0.5,basis,5,3,0.2,,,,0,,0,1,0
turning:mid:basis:5,turning,mid,0.5,basis,5,5,0.2,,,,0,,0,1,0
turning:mid:basis:6,turning,mid,0.5,basis,6,1,0.2,,,,0,,0,0,1
turning:mid:basis:6,turning,mid,0.5,basis,6,3,0.2,,,,0,,0,0,1
turning:mid:basis:6,turning,mid,0.5,basis,6,5,0.2,,,,0,,0,0,1
turning:mid:basis:7,turning,mid,0.5,basis,7,1,0.2,,,,0,,0,1,0
turning:mid:basis:7,turning,mid,0.5,basis,7,3,0.2,,,,0,,0,1,0
turning:mid:basis:7,turning,mid,0.5,basis,7,5,0.2,,,,0,,0,1,0
turning:mid:basis:8,turning,mid,0.5,basis,8,1,0.2,,,,0,,0,1,0
turning:mid:basis:8,turning,mid,0.5,basis,8,3,0.2,,,,0,,0,1,0
turning:mid:basis:8,turning,mid,0.5,basis,8,5,0.2,,,,0,,0,1,0
turning:mid:basis:9,turning,mid,0.5,basis,9,1,0.2,,,,0,,0,0,1
turning:mid:basis:9,turning,mid,0.5,basis,9,3,0.2,,,,0,,0,0,1
turning:mid:basis:9,turning,mid,0.5,basis,9,5,0.2,,,,0,,0,0,1
turning:mid:basis:10,turning,mid,0.5,basis,10,1,0.2,,,,0,,0,0,1
turning:mid:basis:10,turning,mid,0.5,basis,10,3,0.2,,,,0,,0,0,1
turning:mid:basis:10,turning,mid,0.5,basis,10,5,0.2,,,,0,,0,0,1
turning:mid:basis:11,turning,mid,0.5,basis,11,1,0.2,,,,0,,0,0,1
turning:mid:basis:11,turning,mid,0.5,basis,11,3,0.2,,,,0,,0,0,1
turning:mid:basis:11,turning,mid,0.5,basis,11,5,0.2,,,,0,,0,1,0
turning:mid:basis:12,turning,mid,0.5,basis,12,1,0.2,,,,0,,0,1,0
turning:mid:basis:12,turning,mid,0.5,basis,12,3,0.2,,,,0,,0,1,0
turning:mid:basis:12,turning,mid,0.5,basis,12,5,0.2,,,,0,,0,1,0
turning:mid:basis:13,turning,mid,0.5,basis,13,1,0.2,,,,0,,0,1,0
turning:mid:basis:13,turning,mid,0.5,basis,13,3,0.2,,,,0,,0,1,0
turning:mid:basis:13,turning,mid,0.5,basis,13,5,0.2,,,,0,,0,1,0
turning:mid:basis:14,turning,mid,0.5,basis,14,1,0.2,,,,0,,0,1,0
turning:mid:basis:14,turning,mid,0.5,basis,14,3,0.2,,,,0,,0,1,0
turning:mid:basis:14,turning,mid,0.5,basis,14,5,0.2,,,,0,,0,1,0
turning:mid:basis:15,turning,mid,0.5,basis,15,1,0.2,,,,0,,0,1,0
turning:mid:basis:15,turning,mid,0.5,basis,15,3,0.2,,,,0,,0,1,0
turning:mid:basis:15,turning,mid,0.5,basis,15,5,0.2,,,,0,,0,1,0
turning:mid:basis:16,turning,mid,0.5,basis,16,1,0.2,,,,0,,0,0,1
turning:mid:basis:16,turning,mid,0.5,basis,16,3,0.2,,,,0,,0,0,1
turning:mid:basis:16,turning,mid,0.5,basis,16,5,0.2,,,,0,,0,0,1
turning:mid:basis:17,turning,mid,0.5,basis,17,1,0.2,,,,0,,0,1,0
turning:mid:basis:17,turning,mid,0.5,basis,17,3,0.2,,,,0,,0,1,0
turning:mid:basis:17,turning,mid,0.5,basis,17,5,0.2,,,,0,,0,1,0
turning:mid:basis:18,turning,mid,0.5,basis,18,1,0.2,,,,0,,0,0,1
turning:mid:basis:18,turning,mid,0.5,basis,18,3,0.2,,,,0,,0,0,1
turning:mid:basis:18,turning,mid,0.5,basis,18,5,0.2,,,,0,,0,0,1
turning:mid:basis:19,turning,mid,0.5,basis,19,1,0.2,,,,0,,0,0,1
turning:mid:basis:19,turning,mid,0.5,basis,19,3,0.2,,,,0,,0,0,1
turning:mid:basis:19,turning,mid,0.5,basis,19,5,0.2,,,,0,,0,0,1
turning:mid:ode:0,turning,mid,0.5,ode,0,1,0.2,,,,0,,0,1,0
turning:mid:ode:0,turning,mid,0.5,ode,0,3,0.2,,,,0,,0,1,0
turning:mid:ode:0,turning,mid,0.5,ode,0,5,0.2,,,,0,,0,1,0
turning:mid:ode:1,turning,mid,0.5,ode,1,1,0.2,,,,0,,0,0,1
turning:mid:ode:1,turning,mid,0.5,ode,1,3,0.2,,,,0,,0,0,1
turning:mid:ode:1,turning,mid,0.5,ode,1,5,0.2,,,,0,,0,0,1
turning:mid:ode:2,turning,mid,0.5,ode,2,1,0.2,,,,0,,0,1,0
turning:mid:ode:2,turning,mid,0.5,ode,2,3,0.2,,,,0,,0,1,0
turning:mid:ode:2,turning,mid,0.5,ode,2,5,0.2,,,,0,,0,1,0
turning:mid:ode:3,turning,mid,0.5,ode,3,1,0.2,,,,0,,0,1,0
turning:mid:ode:3,turning,mid,0.5,ode,3,3,0.2,,,,0,,0,1,0
turning:mid:ode:3,turning,mid,0.5,ode,3,5,0.2,,,,0,,0,1,0
turning:mid:ode:4,turning,mid,0.5,ode,4,1,0.2,,,,0,,0,0,1
turning:mid:ode:4,turning,mid,0.5,ode,4,3,0.2,,,,0,,0,1,0
turning:mid:ode:4,turning,mid,0.5,ode,4,5,0.2,,,,0,,0,1,0
turning:mid:ode:5,turning,mid,0.5,ode,5,1,0.2,,,,0,,0,1,0
turning:mid:ode:5,turning,mid,0.5,ode,5,3,0.2,,,,0,,0,1,0
turning:mid:ode:5,turning,mid,0.5,ode,5,5,0.2,,,,0,,0,1,0
turning:mid:ode:6,turning,mid,0.5,ode,6,1,0.2,,,,0,,0,1,0
turning:mid:ode:6,turning,mid,0.5,ode,6,3,0.2,,,,0,,0,1,0
turning:mid:ode:6,turning,mid,0.5,ode,6,5,0.2,,,,0,,0,1,0
turning:mid:ode:7,turning,mid,0.5,ode,7,1,0.2,,,,0,,0,1,0
turning:mid:ode:7,turning,mid,0.5,ode,7,3,0.2,,,,0,,0,1,0
turning:mid:ode:7,turning,mid,0.5,ode,7,5,0.2,,,,0,,0,1,0
turning:mid:ode:8,turning,mid,0.5,ode,8,1,0.2,,,,0,,0,0,1
turning:mid:ode:8,turning,mid,0.5,ode,8,3,0.2,,,,0,,0,0,1
turning:mid:ode:8,turning,mid,0.5,ode,8,5,0.2,,,,0,,0,1,0
turning:mid:ode:9,turning,mid,0.5,ode,9,1,0.2,,,,0,,0,1,0
turning:mid:ode:9,turning,mid,0.5,ode,9,3,0.2,,,,0,,0,1,0
turning:mid:ode:9,turning,mid,0.5,ode,9,5,0.2,,,,0,,0,1,0
turning:mid:ode:10,turning,mid,0.5,ode,10,1,0.2,,,,0,,0,1,0
turning:mid:ode:10,turning,mid,0.5,ode,10,3,0.2,,,,0,,0,1,0
turning:mid:ode:10,turning,mid,0.5,ode,10,5,0.2,,,,0,,0,1,0
turning:mid:ode:11,turning,mid,0.5,ode,11,1,0.2,,,,0,,0,1,0
turning:mid:ode:11,turning,mid,0.5,ode,11,3,0.2,,,,0,,0,1,0
turning:mid:ode:11,turning,mid,0.5,ode,11,5,0.2,,,,0,,0,1,0
turning:mid:ode:12,turning,mid,0.5,ode,12,1,0.2,,,,0,,0,1,0
turning:mid:ode:12,turning,mid,0.5,ode,12,3,0.2,,,,0,,0,1,0
turning:mid:ode:12,turning,mid,0.5,ode,12,5,0.2,,,,0,,0,1,0
turning:mid:ode:13,turning,mid,0.5,ode,13,1,0.2,,,,0,,0,0,1
turning:mid:ode:13,turning,mid,0.5,ode,13,3,0.2,,,,0,,0,1,0
turning:mid:ode:13,turning,mid,0.5,ode,13,5,0.2,,,,0,,0,1,0
turning:mid:ode:14,turning,mid,0.5,ode,14,1,0.2,,,,0,,0,0,1
turning:mid:ode:14,turning,mid,0.5,ode,14,3,0.2,,,,0,,0,0,1
turning:mid:ode:14,turning,mid,0.5,ode,14,5,0.2,,,,0,,0,0,1
turning:mid:ode:15,turning,mid,0.5,ode,15,1,0.2,,,,0,,0,0,1
turning:mid:ode:15,turning,mid,0.5,ode,15,3,0.2,,,,0,,0,0,1
turning:mid:ode:15,turning,mid,0.5,ode,15,5,0.2,,,,0,,0,0,1
turning:mid:ode:16,turning,mid,0.5,ode,16,1,0.2,,,,0,,0,1,0
turning:mid:ode:16,turning,mid,0.5,ode,16,3,0.2,,,,0,,0,1,0
turning:mid:ode:16,turning,mid,0.5,ode,16,5,0.2,,,,0,,0,1,0
turning:mid:ode:17,turning,mid,0.5,ode,17,1,0.2,,,,0,,0,0,1
turning:mid:ode:17,turning,mid,0.5,ode,17,3,0.2,,,,0,,0,0,1
turning:mid:ode:17,turning,mid,0.5,ode,17,5,0.2,,,,0,,0,0,1
turning:mid:ode:18,turning,mid,0.5,ode,18,1,0.2,,,,0,,0,1,0
turning:mid:ode:18,turning,mid,0.5,ode,18,3,0.2,,,,0,,0,1,0
turning:mid:ode:18,turning,mid,0.5,ode,18,5,0.2,,,,0,,0,1,0
turning:mid:ode:19,turning,mid,0.5,ode,19,1,0.2,,,,0,,0,0,1
turning:mid:ode:19,turning,mid,0.5,ode,19,3,0.2,,,,0,,0,0,1
turning:mid:ode:19,turning,mid,0.5,ode,19,5,0.2,,,,0,,0,0,1
turning:high:spline:0,turning,high,0.8,spline,0,1,0.2,,,,0,,0,1,0
turning:high:spline:0,turning,high,0.8,spline,0,3,0.2,,,,0,,0,1,0
turning:high:spline:0,turning,high,0.8,spline,0,5,0.2,,,,0,,0,1,0
turning:high:spline:1,turning,high,0.8,spline,1,1,0.2,,,,0,,0,1,0
turning:high:spline:1,turning,high,0.8,spline,1,3,0.2,,,,0,,0,1,0
turning:high:spline:1,turning,high,0.8,spline,1,5,0.2,,,,0,,0,1,0
turning:high:spline:2,turning,high,0.8,spline,2,1,0.2,,,,0,,0,0,1
turning:high:spline:2,turning,high,0.8,spline,2,3,0.2,,,,0,,0,0,1
turning:high:spline:2,turning,high,0.8,spline,2,5,0.2,,,,0,,0,0,1
turning:high:spline:3,turning,high,0.8,spline,3,1,0.2,,,,0,,0,0,1
turning:high:spline:3,turning,high,0.8,spline,3,3,0.2,,,,0,,0,0,1
turning:high:spline:3,turning,high,0.8,spline,3,5,0.2,,,,0,,0,1,0
turning:high:spline:4,turning,high,0.8,spline,4,1,0.2,,,,0,,0,0,1
turning:high:spline:4,turning,high,0.8,spline,4,3,0.2,,,,0,,0,1,0
turning:high:spline:4,turning,high,0.8,spline,4,5,0.2,,,,0,,0,1,0
turning:high:spline:5,turning,high,0.8,spline,5,1,0.2,,,,0,,0,1,0
turning:high:spline:5,turning,high,0.8,spline,5,3,0.2,,,,0,,0,1,0
turning:high:spline:5,turning,high,0.8,spline,5,5,0.2,,,,0,,0,1,0
turning:high:spline:6,turning,high,0.8,spline,6,1,0.2,,,,0,,0,1,0
turning:high:spline:6,turning,high,0.8,spline,6,3,0.2,,,,0,,0,1,0
turning:high:spline:6,turning,high,0.8,spline,6,5,0.2,,,,0,,0,1,0
turning:high:spline:7,turning,high,0.8,spline,7,1,0.2,,,,0,,0,1,0
turning:high:spline:7,turning,high,0.8,spline,7,3,0.2,,,,0,,0,1,0
turning:high:spline:7,turning,high,0.8,spline,7,5,0.2,,,,0,,0,1,0
turning:high:spline:8,turning,high,0.8,spline,8,1,0.2,,,,0,,0,0,1
turning:high:spline:8,turning,high,0.8,spline,8,3,0.2,,,,0,,0,1,0
turning:high:spline:8,turning,high,0.8,spline,8,5,0.2,,,,0,,0,1,0
turning:high:spline:9,turning,high,0.8,spline,9,1,0.2,,,,0,,0,1,0
turning:high:spline:9,turning,high,0.8,spline,9,3,0.2,,,,0,,0,1,0
turning:high:spline:9,turning,high,0.8,spline,9,5,0.2,,,,0,,0,1,0
turning:high:spline:10,turning,high,0.8,spline,10,1,0.2,0.4,0.4,,1,,0,0,0
turning:high:spline:10,turning,high,0.8,spline,10,3,0.2,0.4,0.4,,1,,0,1,0
turning:high:spline:10,turning,high,0.8,spline,10,5,0.2,0.4,0.4,,1,,0,1,0
turning:high:spline:11,turning,high,0.8,spline,11,1,0.2,,,,0,,0,1,0
turning:high:spline:11,turning,high,0.8,spline,11,3,0.2,,,,0,,0,1,0
turning:high:spline:11,turning,high,0.8,spline,11,5,0.2,,,,0,,0,1,0
turning:high:spline:12,turning,high,0.8,spline,12,1,0.2,,,,0,,0,0,1
turning:high:spline:12,turning,high,0.8,spline,12,3,0.2,,,,0,,0,1,0
turning:high:spline:12,turning,high,0.8,spline,12,5,0.2,,,,0,,0,1,0
turning:high:spline:13,turning,high,0.8,spline,13,1,0.2,,,,0,,0,1,0
turning:high:spline:13,turning,high,0.8,spline,13,3,0.2,,,,0,,0,1,0
turning:high:spline:13,turning,high,0.8,spline,13,5,0.2,,,,0,,0,1,0
turning:high:spline:14,turning,high,0.8,spline,14,1,0.2,,,,0,,0,1,0
turning:high:spline:14,turning,high,0.8,spline,14,3,0.2,,,,0,,0,1,0
turning:high:spline:14,turning,high,0.8,spline,14,5,0.2,,,,0,,0,1,0
turning:high:spline:15,turning,high,0.8,spline,15,1,0.2,,,,0,,0,1,0
turning:high:spline:15,turning,high,0.8,spline,15,3,0.2,,,,0,,0,1,0
turning:high:spline:15,turning,high,0.8,spline,15,5,0.2,,,,0,,0,1,0
turning:high:spline:16,turning,high,0.8,spline,16,1,0.2,,,,0,,0,0,1
turning:high:spline:16,turning,high,0.8,spline,16,3,0.2,,,,0,,0,0,1
turning:high:spline:16,turning,high,0.8,spline,16,5,0.2,,,,0,,0,0,1
turning:high:spline:17,turning,high,0.8,spline,17,1,0.2,0.3,,,0,,0,1,0
turning:high:spline:17,turning,high,0.8,spline,17,3,0.2,0.3,0.3,,1,,0,1,0
turning:high:spline:17,turning,high,0.8,spline,17,5,0.2,0.3,0.3,,1,,0,1,0
turning:high:spline:18,turning,high,0.8,spline,18,1,0.2,,,,0,,0,1,0
turning:high:spline:18,turning,high,0.8,spline,18,3,0.2,,,,0,,0,1,0
turning:high:spline:18,turning,high,0.8,spline,18,5,0.2,,,,0,,0,1,0
turning:high:spline:19,turning,high,0.8,spline,19,1,0.2,,,,0,,0,0,1
turning:high:spline:19,turning,high,0.8,spline,19,3,0.2,,,,0,,0,0,1
turning:high:spline:19,turning,high,0.8,spline,19,5,0.2,,,,0,,0,0,1
turning:high:basis:0,turning,high,0.8,basis,0,1,0.2,,,,0,,0,1,0
turning:high:basis:0,turning,high,0.8,basis,0,3,0.2,,,,0,,0,1,0
turning:high:basis:0,turning,high,0.8,basis,0,5,0.2,,,,0,,0,1,0
turning:high:basis:1,turning,high,0.8,basis,1,1,0.2,,,,0,,0,0,1
turning:high:basis:1,turning,high,0.8,basis,1,3,0.2,,,,0,,0,0,1
turning:high:basis:1,turning,high,0.8,basis,1,5,0.2,,,,0,,0,1,0
turning:high:basis:2,turning,high,0.8,basis,2,1,0.2,,,,0,,0,1,0
turning:high:basis:2,turning,high,0.8,basis,2,3,0.2,,,,0,,0,1,0
turning:high:basis:2,turning,high,0.8,basis,2,5,0.2,,,,0,,0,1,0
turning:high:basis:3,turning,high,0.8,basis,3,1,0.2,,,,0,,0,1,0
turning:high:basis:3,turning,high,0.8,basis,3,3,0.2,,,,0,,0,1,0
turning:high:basis:3,turning,high,0.8,basis,3,5,0.2,,,,0,,0,1,0
turning:high:basis:4,turning,high,0.8,basis,4,1,0.2,,,,0,,0,0,1
turning:high:basis:4,turning,high,0.8,basis,4,3,0.2,,,,0,,0,0,1
turning:high:basis:4,turning,high,0.8,basis,4,5,0.2,,,,0,,0,0,1
turning:high:basis:5,turning,high,0.8,basis,5,1,0.2,,,,0,,0,1,0
turning:high:basis:5,turning,high,0.8,basis,5,3,0.2,,,,0,,0,1,0
turning:high:basis:5,turning,high,0.8,basis,5,5,0.2,,,,0,,0,1,0
turning:high:basis:6,turning,high,0.8,basis,6,1,0.2,,,,0,,0,1,0
turning:high:basis:6,turning,high,0.8,basis,6,3,0.2,,,,0,,0,1,0
turning:high:basis:6,turning,high,0.8,basis,6,5,0.2,,,,0,,0,1,0
turning:high:basis:7,turning,high,0.8,basis,7,1,0.2,,,,0,,0,1,0
turning:high:basis:7,turning,high,0.8,basis,7,3,0.2,,,,0,,0,1,0
turning:high:basis:7,turning,high,0.8,basis,7,5,0.2,,,,0,,0,1,0
turning:high:basis:8,turning,high,0.8,basis,8,1,0.2,,,,0,,0,1,0
turning:high:basis:8,turning,high,0.8,basis,8,3,0.2,,,,0,,0,1,0
turning:high:basis:8,turning,high,0.8,basis,8,5,0.2,,,,0,,0,1,0
turning:high:basis:9,turning,high,0.8,basis,9,1,0.2,,,,0,,0,1,0
turning:high:basis:9,turning,high,0.8,basis,9,3,0.2,,,,0,,0,1,0
turning:high:basis:9,turning,high,0.8,basis,9,5,0.2,,,,0,,0,1,0
turning:high:basis:10,turning,high,0.8,basis,10,1,0.2,,,,0,,0,1,0
turning:high:basis:10,turning,high,0.8,basis,10,3,0.2,,,,0,,0,1,0
turning:high:basis:10,turning,high,0.8,basis,10,5,0.2,,,,0,,0,1,0
turning:high:basis:11,turning,high,0.8,basis,11,1,0.2,,,,0,,0,0,1
turning:high:basis:11,turning,high,0.8,basis,11,3,0.2,,,,0,,0,0,1
turning:high:basis:11,turning,high,0.8,basis,11,5,0.2,,,,0,,0,0,1
turning:high:basis:12,turning,high,0.8,basis,12,1,0.2,,,,0,,0,0,1
turning:high:basis:12,turning,high,0.8,basis,12,3,0.2,,,,0,,0,0,1
turning:high:basis:12,turning,high,0.8,basis,12,5,0.2,,,,0,,0,0,1
turning:high:basis:13,turning,high,0.8,basis,13,1,0.2,,,,0,,0,0,1
turning:high:basis:13,turning,high,0.8,basis,13,3,0.2,,,,0,,0,0,1
turning:high:basis:13,turning,high,0.8,basis,13,5,0.2,,,,0,,0,0,1
turning:high:basis:14,turning,high,0.8,basis,14,1,0.2,,,,0,,0,0,1
turning:high:basis:14,turning,high,0.8,basis,14,3,0.2,,,,0,,0,0,1
turning:high:basis:14,turning,high,0.8,basis,14,5,0.2,,,,0,,0,0,1
turning:high:basis:15,turning,high,0.8,basis,15,1,0.2,,,,0,,0,1,0
turning:high:basis:15,turning,high,0.8,basis,15,3,0.2,,,,0,,0,1,0
turning:high:basis:15,turning,high,0.8,basis,15,5,0.2,,,,0,,0,1,0
turning:high:basis:16,turning,high,0.8,basis,16,1,0.2,,,,0,,0,1,0
turning:high:basis:16,turning,high,0.8,basis,16,3,0.2,,,,0,,0,1,0
turning:high:basis:16,turning,high,0.8,basis,16,5,0.2,,,,0,,0,1,0
turning:high:basis:17,turning,high,0.8,basis,17,1,0.2,,,,0,,0,0,1
turning:high:basis:17,turning,high,0.8,basis,17,3,0.2,,,,0,,0,1,0
turning:high:basis:17,turning,high,0.8,basis,17,5,0.2,,,,0,,0,1,0
turning:high:basis:18,turning,high,0.8,basis,18,1,0.2,,,,0,,0,1,0
turning:high:basis:18,turning,high,0.8,basis,18,3,0.2,,,,0,,0,1,0
turning:high:basis:18,turning,high,0.8,basis,18,5,0.2,,,,0,,0,1,0
turning:high:basis:19,turning,high,0.8,basis,19,1,0.2,,,,0,,0,1,0
turning:high:basis:19,turning,high,0.8,basis,19,3,0.2,,,,0,,0,1,0
turning:high:basis:19,turning,high,0.8,basis,19,5,0.2,,,,0,,0,1,0
turning:high:ode:0,turning,high,0.8,ode,0,1,0.2,,,,0,,0,1,0
turning:high:ode:0,turning,high,0.8,ode,0,3,0.2,,,,0,,0,1,0
turning:high:ode:0,turning,high,0.8,ode,0,5,0.2,,,,0,,0,1,0
turning:high:ode:1,turning,high,0.8,ode,1,1,0.2,,,,0,,0,1,0
turning:high:ode:1,turning,high,0.8,ode,1,3,0.2,,,,0,,0,1,0
turning:high:ode:1,turning,high,0.8,ode,1,5,0.2,,,,0,,0,1,0
turning:high:ode:2,turning,high,0.8,ode,2,1,0.2,,,,0,,0,1,0
turning:high:ode:2,turning,high,0.8,ode,2,3,0.2,,,,0,,0,1,0
turning:high:ode:2,turning,high,0.8,ode,2,5,0.2,,,,0,,0,1,0
turning:high:ode:3,turning,high,0.8,ode,3,1,0.2,,,,0,,0,0,1
turning:high:ode:3,turning,high,0.8,ode,3,3,0.2,,,,0,,0,0,1
turning:high:ode:3,turning,high,0.8,ode,3,5,0.2,,,,0,,0,0,1
turning:high:ode:4,turning,high,0.8,ode,4,1,0.2,,,,0,,0,1,0
turning:high:ode:4,turning,high,0.8,ode,4,3,0.2,,,,0,,0,1,0
turning:high:ode:4,turning,high,0.8,ode,4,5,0.2,,,,0,,0,1,0
turning:high:ode:5,turning,high,0.8,ode,5,1,0.2,,,,0,,0,1,0
turning:high:ode:5,turning,high,0.8,ode,5,3,0.2,,,,0,,0,1,0
turning:high:ode:5,turning,high,0.8,ode,5,5,0.2,,,,0,,0,1,0
turning:high:ode:6,turning,high,0.8,ode,6,1,0.2,,,,0,,0,1,0
turning:high:ode:6,turning,high,0.8,ode,6,3,0.2,,,,0,,0,1,0
turning:high:ode:6,turning,high,0.8,ode,6,5,0.2,,,,0,,0,1,0
turning:high:ode:7,turning,high,0.8,ode,7,1,0.2,,,,0,,0,1,0
turning:high:ode:7,turning,high,0.8,ode,7,3,0.2,,,,0,,0,1,0
turning:high:ode:7,turning,high,0.8,ode,7,5,0.2,,,,0,,0,1,0
turning:high:ode:8,turning,high,0.8,ode,8,1,0.2,,,,0,,0,0,1
turning:high:ode:8,turning,high,0.8,ode,8,3,0.2,,,,0,,0,0,1
turning:high:ode:8,turning,high,0.8,ode,8,5,0.2,,,,0,,0,0,1
turning:high:ode:9,turning,high,0.8,ode,9,1,0.2,,,,0,,0,1,0
turning:high:ode:9,turning,high,0.8,ode,9,3,0.2,,,,0,,0,1,0
turning:high:ode:9,turning,high,0.8,ode,9,5,0.2,,,,0,,0,1,0
turning:high:ode:10,turning,high,0.8,ode,10,1,0.2,,,,0,,0,1,0
turning:high:ode:10,turning,high,0.8,ode,10,3,0.2,,,,0,,0,1,0
turning:high:ode:10,turning,high,0.8,ode,10,5,0.2,,,,0,,0,1,0
turning:high:ode:11,turning,high,0.8,ode,11,1,0.2,,,,0,,0,1,0
turning:high:ode:11,turning,high,0.8,ode,11,3,0.2,,,,0,,0,1,0
turning:high:ode:11,turning,high,0.8,ode,11,5,0.2,,,,0,,0,1,0
turning:high:ode:12,turning,high,0.8,ode,12,1,0.2,0.7,,,0,,0,1,0
turning:high:ode:12,turning,high,0.8,ode,12,3,0.2,0.7,,,0,,0,1,0
turning:high:ode:12,turning,high,0.8,ode,12,5,0.2,0.7,,,0,,0,1,0
turning:high:ode:13,turning,high,0.8,ode,13,1,0.2,,,,0,,0,1,0
turning:high:ode:13,turning,high,0.8,ode,13,3,0.2,,,,0,,0,1,0
turning:high:ode:13,turning,high,0.8,ode,13,5,0.2,,,,0,,0,1,0
turning:high:ode:14,turning,high,0.8,ode,14,1,0.2,0.4,,,0,,0,1,0
turning:high:ode:14,turning,high,0.8,ode,14,3,0.2,0.4,,,0,,0,1,0
turning:high:ode:14,turning,high,0.8,ode,14,5,0.2,0.4,,,0,,0,1,0
turning:high:ode:15,turning,high,0.8,ode,15,1,0.2,,,,0,,0,0,1
turning:high:ode:15,turning,high,0.8,ode,15,3,0.2,,,,0,,0,0,1
turning:high:ode:15,turning,high,0.8,ode,15,5,0.2,,,,0,,0,1,0
turning:high:ode:16,turning,high,0.8,ode,16,1,0.2,,,,0,,0,1,0
turning:high:ode:16,turning,high,0.8,ode,16,3,0.2,,,,0,,0,1,0
turning:high:ode:16,turning,high,0.8,ode,16,5,0.2,,,,0,,0,1,0
turning:high:ode:17,turning,high,0.8,ode,17,1,0.2,,,,0,,0,1,0
turning:high:ode:17,turning,high,0.8,ode,17,3,0.2,,,,0,,0,1,0
turning:high:ode:17,turning,high,0.8,ode,17,5,0.2,,,,0,,0,1,0
turning:high:ode:18,turning,high,0.8,ode,18,1,0.2,,,,0,,0,1,0
turning:high:ode:18,turning,high,0.8,ode,18,3,0.2,,,,0,,0,1,0
turning:high:ode:18,turning,high,0.8,ode,18,5,0.2,,,,0,,0,1,0
turning:high:ode:19,turning,high,0.8,ode,19,1,0.2,,,,0,,0,0,1
turning:high:ode:19,turning,high,0.8,ode,19,3,0.2,,,,0,,0,0,1
