intent_name,generator,eta,scope_stratum,target_seed,accepted_attempt,task_seed,generator_intended_atoms,oracle_envelope_atoms,oracle_envelope_size,implied_atoms,candidate_count
curvature+bound+asymptote,ode,mid,intermediate,6,1,130893964,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,intermediate,7,1,1808097797,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,intermediate,8,1,2397517350,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,intermediate,9,1,11173550,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,0,1,2754078830,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,1,1,3698128819,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,2,1,3615359328,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,3,1,3231781025,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,4,1,2961505360,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,5,1,3538215323,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,6,1,1603166680,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,7,1,1941010986,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,8,1,3010360312,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,mid,persistent_within_tested_domain,9,1,3353143193,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,0,1,4198156425,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,1,1,135899769,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,2,1,2761466865,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,3,1,972602638,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,4,1,2844093973,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,5,1,239926978,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,6,1,160852207,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,7,1,819575989,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,8,1,523901896,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,limited,9,1,3902798548,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,0,1,3067438741,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,1,1,3518232650,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,2,1,3899716544,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,3,1,3558790580,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,4,1,841019525,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,5,1,1586329896,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,6,1,1338029816,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,7,1,2269634245,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,8,1,4183902527,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,intermediate,9,1,1292138173,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,0,1,947895591,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,1,1,237607196,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,2,1,3499714350,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,3,1,1253516916,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,4,1,2965195419,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,5,1,1371529217,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,6,1,2996650089,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,7,1,2106525505,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,8,1,3717283312,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
curvature+bound+asymptote,ode,high,persistent_within_tested_domain,9,1,3383333913,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,0,1,1552125509,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,1,1,1900572410,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,2,1,1746352946,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,3,1,2221421035,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,4,1,3520929554,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,5,1,1771154962,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,6,1,1263459610,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,7,1,1277976596,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,8,1,1391965332,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,limited,9,1,1069300492,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,0,1,1661284,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,1,1,2322261903,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,2,1,4291480929,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,3,1,3658157283,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,4,1,4134063946,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,5,1,138697814,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,6,1,1773259296,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,7,1,3999453800,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,8,1,2882838018,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,intermediate,9,1,2599678339,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,0,1,447040895,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,1,1,2463330027,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,2,1,1241024805,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,3,1,2433365166,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,4,1,4278384630,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,5,1,4070206611,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,6,1,1929825881,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,7,1,3600806544,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,8,1,1644339462,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,low,persistent_within_tested_domain,9,1,4210905309,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,0,1,3575265220,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,1,1,4155135617,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,2,1,378610028,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,3,1,4191807362,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,4,1,74071152,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,5,1,3302900832,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,6,1,3214436386,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,7,1,3106351315,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,8,1,1412543122,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,limited,9,1,2505722716,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,0,1,2737098883,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,1,1,2634540326,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,2,1,3087938976,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,3,1,2176941345,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,4,1,3755546157,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,5,1,35516929,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,6,1,3930573165,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,7,1,520384720,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,8,1,2939319148,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,intermediate,9,1,1712841567,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,0,1,2003627866,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,1,1,1720743746,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,2,1,4293578373,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,3,1,3858856406,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,4,1,2870134384,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,5,1,529910863,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,6,1,1331416169,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,7,1,1282281298,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,8,1,716723026,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,mid,persistent_within_tested_domain,9,1,2968641356,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,0,1,1937225234,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,1,1,4155599037,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,2,1,3759856085,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,3,1,1074280010,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,4,1,2144951677,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,5,1,465078162,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,6,1,3830925816,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,7,1,1557549513,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,8,1,744662979,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,limited,9,1,3948764143,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,intermediate,0,1,4157515569,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,intermediate,1,1,3840123722,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,intermediate,2,1,1644299967,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,intermediate,3,1,2566010491,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,intermediate,4,1,657941474,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
inflection+bound+asymptote,spline,high,intermediate,5,1,2997865961,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,direction_decreasing,15
