task_id,intent_name,generator,seed,candidate_role,supplied_atoms,pstar_atoms,intended_atoms,incidental_atoms,C_atom,atom_status,S_supplied,S_star,delta_S_miss,ESS,candidate_floor_hit,oracle_floor_hit,gap_lower_bound,information_status,missing_atoms,marginal_json,nested_floor_violation
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,0,supplied,curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,163.4002862758141,0,0,0,informationally_complete,asymptote_to_0_from_above|direction_decreasing,"{""asymptote_to_0_from_above"": 0.0, ""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,163.4002862758141,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,163.4002862758141,0,0,0,informationally_complete,curvature_convex|direction_decreasing,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,163.4002862758141,0,0,0,informationally_complete,direction_decreasing,"{""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,0,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,163.4002862758141,0,0,0,oracle_reference,,{},0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3735592324665493,1.3862943611198906,0.012735128653341254,75.53430588054049,0,0,0,measurement_unresolved,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.012735128653341254, ""direction_decreasing"": 3.375866509225389e-05, ""lower_bound_0"": 0.012735128653341254}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,measurement_unresolved,asymptote_to_0_from_above|curvature_convex|direction_decreasing,"{""asymptote_to_0_from_above"": 0.0, ""curvature_convex"": 0.0, ""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,measurement_unresolved,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,measurement_unresolved,asymptote_to_0_from_above|direction_decreasing,"{""asymptote_to_0_from_above"": 0.0, ""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,measurement_unresolved,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,measurement_unresolved,curvature_convex|direction_decreasing,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|curvature_convex|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,measurement_unresolved,direction_decreasing,"{""direction_decreasing"": 0.0}",0
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,0,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,75.53430588054049,0,0,0,oracle_reference,,{},0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,inflection_concave_to_convex,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3709736682512528,1.3862797810025231,0.015306112751270362,195.88093843100742,0,0,0,informationally_complete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.014989722035067654, ""direction_decreasing"": 0.014135764280729157, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.2876820724517809,1.3862797810025231,1.0985977085507423,195.88093843100742,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex,"{""asymptote_to_0_from_above"": 0.819290036428158, ""direction_decreasing"": 1.0044911897643378, ""inflection_concave_to_convex"": 1.083291595799472}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.106972108879939,1.3862797810025231,0.2793076721225842,195.88093843100742,0,0,0,informationally_incomplete,direction_decreasing|inflection_concave_to_convex|lower_bound_0,"{""direction_decreasing"": 0.2769414709117479, ""inflection_concave_to_convex"": 0.2789912814063815, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3709736682512528,1.3862797810025231,0.015306112751270362,195.88093843100742,0,0,0,informationally_complete,asymptote_to_0_from_above|direction_decreasing,"{""asymptote_to_0_from_above"": 0.014989722035067654, ""direction_decreasing"": 0.014135764280729157}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|inflection_concave_to_convex,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3859633902863204,1.3862797810025231,0.000316390716202708,195.88093843100742,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.000316390716202708, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.106972108879939,1.3862797810025231,0.2793076721225842,195.88093843100742,0,0,0,informationally_incomplete,direction_decreasing|inflection_concave_to_convex,"{""direction_decreasing"": 0.2769414709117479, ""inflection_concave_to_convex"": 0.2789912814063815}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.3859633902863204,1.3862797810025231,0.000316390716202708,195.88093843100742,0,0,0,informationally_complete,direction_decreasing,"{""direction_decreasing"": 0.000316390716202708}",0
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,0,oracle_envelope,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,1,atom_complete,1.3862797810025231,1.3862797810025231,0.0,195.88093843100742,0,0,0,oracle_reference,,{},0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,inflection_concave_to_convex,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.8250031429013424,1.2339087067132837,0.4089055638119413,328.1931956688303,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.22017299749451247, ""direction_decreasing"": 0.2761821965461403, ""lower_bound_0"": 0.00019986945662742173}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.3166665415696537,1.2339087067132837,0.91724216514363,328.1931956688303,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex,"{""asymptote_to_0_from_above"": 0.5788476536368616, ""direction_decreasing"": 0.40894385025843627, ""inflection_concave_to_convex"": 0.5085364707883161}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.8955141952065153,1.2339087067132837,0.33839451150676836,328.1931956688303,0,0,0,informationally_incomplete,direction_decreasing|inflection_concave_to_convex|lower_bound_0,"{""direction_decreasing"": 0.2602358331736079, ""inflection_concave_to_convex"": 0.1496619451893395, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.8252030123579698,1.2339087067132837,0.4087056943553139,328.1931956688303,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing,"{""asymptote_to_0_from_above"": 0.21997312803788505, ""direction_decreasing"": 0.2762457809958364}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|inflection_concave_to_convex,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.0451761403958548,1.2339087067132837,0.18873256631742885,328.1931956688303,0,0,0,informationally_incomplete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.18873256631742885, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.8955141952065153,1.2339087067132837,0.33839451150676836,328.1931956688303,0,0,0,informationally_incomplete,direction_decreasing|inflection_concave_to_convex,"{""direction_decreasing"": 0.2602358331736079, ""inflection_concave_to_convex"": 0.1496619451893395}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,1.0451761403958548,1.2339087067132837,0.18873256631742885,328.1931956688303,0,0,0,informationally_incomplete,direction_decreasing,"{""direction_decreasing"": 0.18873256631742885}",0
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,0,oracle_envelope,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,1,atom_complete,1.2339087067132837,1.2339087067132837,0.0,328.1931956688303,0,0,0,oracle_reference,,{},0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,inflection_concave_to_convex,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.7611609631616445,1.2103738196713223,0.4492128565096778,385.31164241223155,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.2167930649943619, ""direction_decreasing"": 0.25450209392709056, ""lower_bound_0"": 0.020872393548750923}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.3231460999269268,1.2103738196713223,0.8872277197443955,385.31164241223155,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex,"{""asymptote_to_0_from_above"": 0.48318674031388664, ""direction_decreasing"": 0.3339639171462292, ""inflection_concave_to_convex"": 0.45888725678346864}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.8063328402408134,1.2103738196713223,0.4040409794305089,385.31164241223155,0,0,0,informationally_incomplete,direction_decreasing|inflection_concave_to_convex|lower_bound_0,"{""direction_decreasing"": 0.27495509272712226, ""inflection_concave_to_convex"": 0.17162118791519299, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.7820333567103954,1.2103738196713223,0.42834046296092687,385.31164241223155,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing,"{""asymptote_to_0_from_above"": 0.19592067144561098, ""direction_decreasing"": 0.26063364742632045}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|inflection_concave_to_convex,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.9779540281560064,1.2103738196713223,0.2324197915153159,385.31164241223155,0,0,0,informationally_incomplete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.2324197915153159, ""lower_bound_0"": 0.0}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.8063328402408134,1.2103738196713223,0.4040409794305089,385.31164241223155,0,0,0,informationally_incomplete,direction_decreasing|inflection_concave_to_convex,"{""direction_decreasing"": 0.27495509272712226, ""inflection_concave_to_convex"": 0.17162118791519299}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,0,atom_incomplete,0.9779540281560064,1.2103738196713223,0.2324197915153159,385.31164241223155,0,0,0,informationally_incomplete,direction_decreasing,"{""direction_decreasing"": 0.2324197915153159}",0
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,0,oracle_envelope,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,direction_decreasing,1,atom_complete,1.2103738196713223,1.2103738196713223,0.0,385.31164241223155,0,0,0,oracle_reference,,{},0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.2582368955392693,1.386236888204983,0.1279999926657136,139.1038133373467,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 0.024025049781247976, ""inflection_concave_to_convex"": 0.12799991878996608, ""lower_bound_0"": 0.0}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,lower_bound_0,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,0.28768208170244786,1.386236888204983,1.098554806502535,139.1038133373467,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex|turning_maximum,"{""asymptote_to_0_from_above"": 0.7384422993731459, ""inflection_concave_to_convex"": 1.0959256614548076, ""turning_maximum"": 0.9705548138368214}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.0261243810755938,1.386236888204983,0.36011250712938914,139.1038133373467,0,0,0,informationally_incomplete,inflection_concave_to_convex|lower_bound_0|turning_maximum,"{""inflection_concave_to_convex"": 0.35999315243358976, ""lower_bound_0"": 0.0, ""turning_maximum"": 0.2561375642449235}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.2582368955392693,1.386236888204983,0.1279999926657136,139.1038133373467,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex,"{""asymptote_to_0_from_above"": 0.024025049781247976, ""inflection_concave_to_convex"": 0.12799991878996608}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.2822619453205173,1.386236888204983,0.10397494288446563,139.1038133373467,0,0,0,informationally_incomplete,inflection_concave_to_convex|lower_bound_0,"{""inflection_concave_to_convex"": 0.10397494288446563, ""lower_bound_0"": 0.0}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.0261243810755938,1.386236888204983,0.36011250712938914,139.1038133373467,0,0,0,informationally_incomplete,inflection_concave_to_convex|turning_maximum,"{""inflection_concave_to_convex"": 0.35999315243358976, ""turning_maximum"": 0.2561375642449235}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.2822619453205173,1.386236888204983,0.10397494288446563,139.1038133373467,0,0,0,informationally_incomplete,inflection_concave_to_convex,"{""inflection_concave_to_convex"": 0.10397494288446563}",0
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,0,oracle_envelope,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,1,atom_complete,1.386236888204983,1.386236888204983,0.0,139.1038133373467,0,0,0,oracle_reference,,{},0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.127754340727035,1.3862591610254857,0.2585048202984508,194.38790521613788,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 0.07726762864748449, ""inflection_concave_to_convex"": 0.25849571445452235, ""lower_bound_0"": 0.005025253897985804}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,lower_bound_0,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,0.28984935382900434,1.3862591610254857,1.0964098071964814,194.38790521613788,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex|turning_maximum,"{""asymptote_to_0_from_above"": 0.7068054962457668, ""inflection_concave_to_convex"": 1.0424535331163844, ""turning_maximum"": 0.8429302407960164}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,0.9966548500747712,1.3862591610254857,0.38960431095071457,194.38790521613788,0,0,0,informationally_incomplete,inflection_concave_to_convex|lower_bound_0|turning_maximum,"{""inflection_concave_to_convex"": 0.3831517643395812, ""lower_bound_0"": 0.0, ""turning_maximum"": 0.20836711929974827}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.1327795946250208,1.3862591610254857,0.253479566400465,194.38790521613788,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex,"{""asymptote_to_0_from_above"": 0.07224237474949868, ""inflection_concave_to_convex"": 0.2534704605565423}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.2050219693745194,1.3862591610254857,0.1812371916509663,194.38790521613788,0,0,0,informationally_incomplete,inflection_concave_to_convex|lower_bound_0,"{""inflection_concave_to_convex"": 0.1812371916509663, ""lower_bound_0"": 0.0}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,0.9966548500747712,1.3862591610254857,0.38960431095071457,194.38790521613788,0,0,0,informationally_incomplete,inflection_concave_to_convex|turning_maximum,"{""inflection_concave_to_convex"": 0.3831517643395812, ""turning_maximum"": 0.20836711929974827}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.2050219693745194,1.3862591610254857,0.1812371916509663,194.38790521613788,0,0,0,informationally_incomplete,inflection_concave_to_convex,"{""inflection_concave_to_convex"": 0.1812371916509663}",0
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,0,oracle_envelope,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,1,atom_complete,1.3862591610254857,1.3862591610254857,0.0,194.38790521613788,0,0,0,oracle_reference,,{},0
