task_id,eta,generator,requested_scope_stratum,measured_scope_stratum,pstar_atoms,candidate_atoms,oracle_size,omitted_count,S,ESS,floor_hit,delta_S_miss,gap_status,N_obs,O_P,C_P,C_Pstar,task_weight
curvature+bound+asymptote:spline:mid:intermediate:3,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing,4,1,1.3862943611198904,305.06238524227274,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:3,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|lower_bound_0,4,1,1.3862943611198904,305.06238524227274,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:3,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,4,1,1.3862943611198904,305.06238524227274,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:3,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,4,1,1.3862943611198904,305.06238524227274,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:3,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,0,1.3862943611198904,305.06238524227274,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above,4,3,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,4,3,1.279327895532144,800.9403727603077,0,0.10696646558774647,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,4,3,0.3067339988296118,800.9403727603077,0,1.0795603622902787,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,4,3,1.386294361100911,800.9403727603077,0,1.8979484650571976e-11,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex,4,2,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing,4,2,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|lower_bound_0,4,2,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,4,2,1.2960349857321973,800.9403727603077,0,0.09025937538769324,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,4,2,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,4,2,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing,4,1,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|lower_bound_0,4,1,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,4,1,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,4,1,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:4,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,0,1.3862943611198906,800.9403727603077,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above,4,3,1.0068637919820924,1343.0567048885364,0,0.3414364134204235,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,4,3,0.9817526236726806,1343.0567048885364,0,0.36654758172983537,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,4,3,0.8192509046886381,1343.0567048885364,0,0.5290493007138778,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,4,3,0.35965950142146874,1343.0567048885364,0,0.9886407039810472,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex,4,2,1.2367777293474245,1343.0567048885364,0,0.11152247605509147,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing,4,2,1.2386420228467323,1343.0567048885364,0,0.10965818255578363,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|lower_bound_0,4,2,1.0068637919820924,1343.0567048885364,0,0.3414364134204235,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,4,2,1.3421095387609454,1343.0567048885364,0,0.00619066664157053,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,4,2,0.9868262769847362,1343.0567048885364,0,0.3614739284177797,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,4,2,0.9281876222310558,1343.0567048885364,0,0.42011258317146016,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing,4,1,1.348300205402516,1343.0567048885364,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|lower_bound_0,4,1,1.2367777293474245,1343.0567048885364,0,0.11152247605509147,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,4,1,1.2386420228467323,1343.0567048885364,0,0.10965818255578363,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,4,1,1.3470735760287031,1343.0567048885364,0,0.0012266293738127931,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:5,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,0,1.348300205402516,1343.0567048885364,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above,4,3,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,4,3,1.366264349758127,201.07985323955822,0,0.020030011361763522,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,4,3,0.28912864780299924,201.07985323955822,0,1.0971657133168913,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,4,3,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex,4,2,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing,4,2,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|lower_bound_0,4,2,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,4,2,1.3673812333766486,201.07985323955822,0,0.018913127743241942,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,4,2,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,4,2,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing,4,1,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|lower_bound_0,4,1,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,4,1,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,4,1,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:6,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,0,1.3862943611198906,201.07985323955822,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above,4,3,1.382531840120407,1156.4534922401965,0,0.003758672710326705,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,4,3,1.2388494732838782,1156.4534922401965,0,0.1474410395468555,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,4,3,0.3153115020466592,1156.4534922401965,0,1.0709790107840744,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,4,3,1.382527460982629,1156.4534922401965,0,0.0037630518481046593,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex,4,2,1.3862905128307337,1156.4534922401965,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing,4,2,1.3846643721270653,1156.4534922401965,0,0.0016261407036683995,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|lower_bound_0,4,2,1.382531840120407,1156.4534922401965,0,0.003758672710326705,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,4,2,1.2665501501013552,1156.4534922401965,0,0.11974036272937849,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,4,2,1.3862903937968998,1156.4534922401965,0,1.1903383390077238e-07,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,4,2,1.3846643721270653,1156.4534922401965,0,0.0016261407036683995,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing,4,1,1.3862905128307337,1156.4534922401965,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|lower_bound_0,4,1,1.3862905128307337,1156.4534922401965,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,4,1,1.3846643721270653,1156.4534922401965,0,0.0016261407036683995,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,4,1,1.3862905128307337,1156.4534922401965,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:7,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,0,1.3862905128307337,1156.4534922401965,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above,4,3,1.2345467534150918,1729.98186605738,0,0.13958777792833366,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,4,3,1.0720156523717685,1729.98186605738,0,0.3021188789716569,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,4,3,0.4056965756775377,1729.98186605738,0,0.9684379556658878,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,4,3,1.152207086395031,1729.98186605738,0,0.22192744494839434,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex,4,2,1.3199128174936052,1729.98186605738,0,0.05422171384982022,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing,4,2,1.3396984629543076,1729.98186605738,0,0.034436068389117835,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|lower_bound_0,4,2,1.2345467534150918,1729.98186605738,0,0.13958777792833366,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,4,2,1.225434763319836,1729.98186605738,0,0.14869976802358953,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,4,2,1.2907065262008222,1729.98186605738,0,0.08342800514260329,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,4,2,1.294303431753196,1729.98186605738,0,0.07983109959022938,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing,4,1,1.3741345313434254,1729.98186605738,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|lower_bound_0,4,1,1.3199128174936052,1729.98186605738,0,0.05422171384982022,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,4,1,1.3396984629543076,1729.98186605738,0,0.034436068389117835,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,4,1,1.372304909189352,1729.98186605738,0,0.0018296221540734514,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:8,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,0,1.3741345313434254,1729.98186605738,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:9,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above,4,3,1.3800591987438098,1365.22519457535,0,0.004694006014065222,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:9,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,4,3,1.1449334705137189,1365.22519457535,0,0.23981973424415615,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:9,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,4,3,0.33515409825377496,1365.22519457535,0,1.0495991065041,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:9,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,4,3,1.3786800722038834,1365.22519457535,0,0.006073132553991556,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
curvature+bound+asymptote:spline:mid:intermediate:9,mid,spline,intermediate,intermediate,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex,4,2,1.3804221624751591,1365.22519457535,0,0.004331042282715858,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.06666666666666667
