task_id,primitive,tier,generator,seed,horizon,V_raw,C_contiguous,H_valid,tau_v
inflection:persistent_within_domain:ode:21,inflection,persistent_within_domain,ode,21,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:21,inflection,persistent_within_domain,ode,21,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:21,inflection,persistent_within_domain,ode,21,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:22,inflection,persistent_within_domain,ode,22,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:23,inflection,persistent_within_domain,ode,23,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:24,inflection,persistent_within_domain,ode,24,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:25,inflection,persistent_within_domain,ode,25,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:26,inflection,persistent_within_domain,ode,26,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:27,inflection,persistent_within_domain,ode,27,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:28,inflection,persistent_within_domain,ode,28,1.0,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,0.45,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,0.5,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,0.6,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,0.7,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,0.8,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,0.9,1,1,1.0,
inflection:persistent_within_domain:ode:29,inflection,persistent_within_domain,ode,29,1.0,1,1,1.0,
turning:local:spline:0,turning,local,spline,0,0.45,1,1,0.6,0.5465385694325934
turning:local:spline:0,turning,local,spline,0,0.5,1,1,0.6,0.5465385694325934
turning:local:spline:0,turning,local,spline,0,0.6,1,1,0.6,0.5465385694325934
turning:local:spline:0,turning,local,spline,0,0.7,0,0,0.6,0.5465385694325934
turning:local:spline:0,turning,local,spline,0,0.8,0,0,0.6,0.5465385694325934
turning:local:spline:0,turning,local,spline,0,0.9,0,0,0.6,0.5465385694325934
turning:local:spline:0,turning,local,spline,0,1.0,0,0,0.6,0.5465385694325934
turning:local:spline:1,turning,local,spline,1,0.45,1,1,0.6,0.5548722502523634
turning:local:spline:1,turning,local,spline,1,0.5,1,1,0.6,0.5548722502523634
turning:local:spline:1,turning,local,spline,1,0.6,1,1,0.6,0.5548722502523634
turning:local:spline:1,turning,local,spline,1,0.7,0,0,0.6,0.5548722502523634
turning:local:spline:1,turning,local,spline,1,0.8,0,0,0.6,0.5548722502523634
turning:local:spline:1,turning,local,spline,1,0.9,0,0,0.6,0.5548722502523634
turning:local:spline:1,turning,local,spline,1,1.0,0,0,0.6,0.5548722502523634
turning:local:spline:2,turning,local,spline,2,0.45,1,1,0.5,0.5321102285686752
turning:local:spline:2,turning,local,spline,2,0.5,1,1,0.5,0.5321102285686752
turning:local:spline:2,turning,local,spline,2,0.6,0,0,0.5,0.5321102285686752
turning:local:spline:2,turning,local,spline,2,0.7,0,0,0.5,0.5321102285686752
turning:local:spline:2,turning,local,spline,2,0.8,0,0,0.5,0.5321102285686752
turning:local:spline:2,turning,local,spline,2,0.9,0,0,0.5,0.5321102285686752
turning:local:spline:2,turning,local,spline,2,1.0,0,0,0.5,0.5321102285686752
turning:local:spline:3,turning,local,spline,3,0.45,1,1,0.6,0.5676993229743245
turning:local:spline:3,turning,local,spline,3,0.5,1,1,0.6,0.5676993229743245
turning:local:spline:3,turning,local,spline,3,0.6,1,1,0.6,0.5676993229743245
turning:local:spline:3,turning,local,spline,3,0.7,0,0,0.6,0.5676993229743245
turning:local:spline:3,turning,local,spline,3,0.8,0,0,0.6,0.5676993229743245
turning:local:spline:3,turning,local,spline,3,0.9,0,0,0.6,0.5676993229743245
turning:local:spline:3,turning,local,spline,3,1.0,0,0,0.6,0.5676993229743245
turning:local:spline:4,turning,local,spline,4,0.45,1,1,0.6,0.5394850271580612
turning:local:spline:4,turning,local,spline,4,0.5,1,1,0.6,0.5394850271580612
turning:local:spline:4,turning,local,spline,4,0.6,1,1,0.6,0.5394850271580612
turning:local:spline:4,turning,local,spline,4,0.7,0,0,0.6,0.5394850271580612
turning:local:spline:4,turning,local,spline,4,0.8,0,0,0.6,0.5394850271580612
turning:local:spline:4,turning,local,spline,4,0.9,0,0,0.6,0.5394850271580612
turning:local:spline:4,turning,local,spline,4,1.0,0,0,0.6,0.5394850271580612
turning:local:spline:5,turning,local,spline,5,0.45,1,1,0.6,0.5529367236514711
turning:local:spline:5,turning,local,spline,5,0.5,1,1,0.6,0.5529367236514711
turning:local:spline:5,turning,local,spline,5,0.6,1,1,0.6,0.5529367236514711
turning:local:spline:5,turning,local,spline,5,0.7,0,0,0.6,0.5529367236514711
turning:local:spline:5,turning,local,spline,5,0.8,0,0,0.6,0.5529367236514711
turning:local:spline:5,turning,local,spline,5,0.9,0,0,0.6,0.5529367236514711
turning:local:spline:5,turning,local,spline,5,1.0,0,0,0.6,0.5529367236514711
turning:local:spline:6,turning,local,spline,6,0.45,1,1,0.5,0.5316315254458938
turning:local:spline:6,turning,local,spline,6,0.5,1,1,0.5,0.5316315254458938
turning:local:spline:6,turning,local,spline,6,0.6,0,0,0.5,0.5316315254458938
turning:local:spline:6,turning,local,spline,6,0.7,0,0,0.5,0.5316315254458938
turning:local:spline:6,turning,local,spline,6,0.8,0,0,0.5,0.5316315254458938
turning:local:spline:6,turning,local,spline,6,0.9,0,0,0.5,0.5316315254458938
turning:local:spline:6,turning,local,spline,6,1.0,0,0,0.5,0.5316315254458938
turning:local:spline:7,turning,local,spline,7,0.45,1,1,0.6,0.5460360635419821
turning:local:spline:7,turning,local,spline,7,0.5,1,1,0.6,0.5460360635419821
turning:local:spline:7,turning,local,spline,7,0.6,1,1,0.6,0.5460360635419821
turning:local:spline:7,turning,local,spline,7,0.7,0,0,0.6,0.5460360635419821
turning:local:spline:7,turning,local,spline,7,0.8,0,0,0.6,0.5460360635419821
turning:local:spline:7,turning,local,spline,7,0.9,0,0,0.6,0.5460360635419821
turning:local:spline:7,turning,local,spline,7,1.0,0,0,0.6,0.5460360635419821
turning:local:spline:8,turning,local,spline,8,0.45,1,1,0.5,0.5235276923669927
turning:local:spline:8,turning,local,spline,8,0.5,1,1,0.5,0.5235276923669927
turning:local:spline:8,turning,local,spline,8,0.6,0,0,0.5,0.5235276923669927
turning:local:spline:8,turning,local,spline,8,0.7,0,0,0.5,0.5235276923669927
turning:local:spline:8,turning,local,spline,8,0.8,0,0,0.5,0.5235276923669927
turning:local:spline:8,turning,local,spline,8,0.9,0,0,0.5,0.5235276923669927
turning:local:spline:8,turning,local,spline,8,1.0,0,0,0.5,0.5235276923669927
turning:local:spline:9,turning,local,spline,9,0.45,1,1,0.6,0.5511095405006294
turning:local:spline:9,turning,local,spline,9,0.5,1,1,0.6,0.5511095405006294
turning:local:spline:9,turning,local,spline,9,0.6,1,1,0.6,0.5511095405006294
turning:local:spline:9,turning,local,spline,9,0.7,0,0,0.6,0.5511095405006294
turning:local:spline:9,turning,local,spline,9,0.8,0,0,0.6,0.5511095405006294
turning:local:spline:9,turning,local,spline,9,0.9,0,0,0.6,0.5511095405006294
turning:local:spline:9,turning,local,spline,9,1.0,0,0,0.6,0.5511095405006294
turning:local:spline:10,turning,local,spline,10,0.45,1,1,0.5,0.5211829295034754
turning:local:spline:10,turning,local,spline,10,0.5,1,1,0.5,0.5211829295034754
turning:local:spline:10,turning,local,spline,10,0.6,0,0,0.5,0.5211829295034754
turning:local:spline:10,turning,local,spline,10,0.7,0,0,0.5,0.5211829295034754
turning:local:spline:10,turning,local,spline,10,0.8,0,0,0.5,0.5211829295034754
turning:local:spline:10,turning,local,spline,10,0.9,0,0,0.5,0.5211829295034754
turning:local:spline:10,turning,local,spline,10,1.0,0,0,0.5,0.5211829295034754
turning:local:spline:11,turning,local,spline,11,0.45,1,1,0.5,0.5214334026465653
turning:local:spline:11,turning,local,spline,11,0.5,1,1,0.5,0.5214334026465653
turning:local:spline:11,turning,local,spline,11,0.6,0,0,0.5,0.5214334026465653
turning:local:spline:11,turning,local,spline,11,0.7,0,0,0.5,0.5214334026465653
turning:local:spline:11,turning,local,spline,11,0.8,0,0,0.5,0.5214334026465653
turning:local:spline:11,turning,local,spline,11,0.9,0,0,0.5,0.5214334026465653
turning:local:spline:11,turning,local,spline,11,1.0,0,0,0.5,0.5214334026465653
turning:local:spline:12,turning,local,spline,12,0.45,1,1,0.6,0.5477792660359134
turning:local:spline:12,turning,local,spline,12,0.5,1,1,0.6,0.5477792660359134
turning:local:spline:12,turning,local,spline,12,0.6,1,1,0.6,0.5477792660359134
turning:local:spline:12,turning,local,spline,12,0.7,0,0,0.6,0.5477792660359134
turning:local:spline:12,turning,local,spline,12,0.8,0,0,0.6,0.5477792660359134
turning:local:spline:12,turning,local,spline,12,0.9,0,0,0.6,0.5477792660359134
turning:local:spline:12,turning,local,spline,12,1.0,0,0,0.6,0.5477792660359134
turning:local:spline:13,turning,local,spline,13,0.45,1,1,0.6,0.5471563095803444
turning:local:spline:13,turning,local,spline,13,0.5,1,1,0.6,0.5471563095803444
turning:local:spline:13,turning,local,spline,13,0.6,1,1,0.6,0.5471563095803444
turning:local:spline:13,turning,local,spline,13,0.7,0,0,0.6,0.5471563095803444
turning:local:spline:13,turning,local,spline,13,0.8,0,0,0.6,0.5471563095803444
turning:local:spline:13,turning,local,spline,13,0.9,0,0,0.6,0.5471563095803444
turning:local:spline:13,turning,local,spline,13,1.0,0,0,0.6,0.5471563095803444
turning:local:spline:14,turning,local,spline,14,0.45,1,1,0.6,0.5476511562301734
turning:local:spline:14,turning,local,spline,14,0.5,1,1,0.6,0.5476511562301734
turning:local:spline:14,turning,local,spline,14,0.6,1,1,0.6,0.5476511562301734
turning:local:spline:14,turning,local,spline,14,0.7,0,0,0.6,0.5476511562301734
turning:local:spline:14,turning,local,spline,14,0.8,0,0,0.6,0.5476511562301734
turning:local:spline:14,turning,local,spline,14,0.9,0,0,0.6,0.5476511562301734
turning:local:spline:14,turning,local,spline,14,1.0,0,0,0.6,0.5476511562301734
turning:local:spline:15,turning,local,spline,15,0.45,1,1,0.5,0.5336339104034828
turning:local:spline:15,turning,local,spline,15,0.5,1,1,0.5,0.5336339104034828
turning:local:spline:15,turning,local,spline,15,0.6,0,0,0.5,0.5336339104034828
turning:local:spline:15,turning,local,spline,15,0.7,0,0,0.5,0.5336339104034828
turning:local:spline:15,turning,local,spline,15,0.8,0,0,0.5,0.5336339104034828
turning:local:spline:15,turning,local,spline,15,0.9,0,0,0.5,0.5336339104034828
turning:local:spline:15,turning,local,spline,15,1.0,0,0,0.5,0.5336339104034828
turning:local:spline:16,turning,local,spline,16,0.45,1,1,0.5,0.529879564075439
turning:local:spline:16,turning,local,spline,16,0.5,1,1,0.5,0.529879564075439
turning:local:spline:16,turning,local,spline,16,0.6,0,0,0.5,0.529879564075439
turning:local:spline:16,turning,local,spline,16,0.7,0,0,0.5,0.529879564075439
turning:local:spline:16,turning,local,spline,16,0.8,0,0,0.5,0.529879564075439
turning:local:spline:16,turning,local,spline,16,0.9,0,0,0.5,0.529879564075439
turning:local:spline:16,turning,local,spline,16,1.0,0,0,0.5,0.529879564075439
turning:local:spline:17,turning,local,spline,17,0.45,1,1,0.5,0.5260899252231659
turning:local:spline:17,turning,local,spline,17,0.5,1,1,0.5,0.5260899252231659
turning:local:spline:17,turning,local,spline,17,0.6,0,0,0.5,0.5260899252231659
turning:local:spline:17,turning,local,spline,17,0.7,0,0,0.5,0.5260899252231659
turning:local:spline:17,turning,local,spline,17,0.8,0,0,0.5,0.5260899252231659
turning:local:spline:17,turning,local,spline,17,0.9,0,0,0.5,0.5260899252231659
turning:local:spline:17,turning,local,spline,17,1.0,0,0,0.5,0.5260899252231659
turning:local:spline:18,turning,local,spline,18,0.45,1,1,0.5,0.5317378775776576
turning:local:spline:18,turning,local,spline,18,0.5,1,1,0.5,0.5317378775776576
turning:local:spline:18,turning,local,spline,18,0.6,0,0,0.5,0.5317378775776576
turning:local:spline:18,turning,local,spline,18,0.7,0,0,0.5,0.5317378775776576
turning:local:spline:18,turning,local,spline,18,0.8,0,0,0.5,0.5317378775776576
turning:local:spline:18,turning,local,spline,18,0.9,0,0,0.5,0.5317378775776576
turning:local:spline:18,turning,local,spline,18,1.0,0,0,0.5,0.5317378775776576
turning:local:spline:19,turning,local,spline,19,0.45,1,1,0.6,0.550391986339322
turning:local:spline:19,turning,local,spline,19,0.5,1,1,0.6,0.550391986339322
turning:local:spline:19,turning,local,spline,19,0.6,1,1,0.6,0.550391986339322
turning:local:spline:19,turning,local,spline,19,0.7,0,0,0.6,0.550391986339322
turning:local:spline:19,turning,local,spline,19,0.8,0,0,0.6,0.550391986339322
turning:local:spline:19,turning,local,spline,19,0.9,0,0,0.6,0.550391986339322
turning:local:spline:19,turning,local,spline,19,1.0,0,0,0.6,0.550391986339322
turning:local:spline:20,turning,local,spline,20,0.45,1,1,0.5,0.520251913856877
turning:local:spline:20,turning,local,spline,20,0.5,1,1,0.5,0.520251913856877
turning:local:spline:20,turning,local,spline,20,0.6,0,0,0.5,0.520251913856877
turning:local:spline:20,turning,local,spline,20,0.7,0,0,0.5,0.520251913856877
turning:local:spline:20,turning,local,spline,20,0.8,0,0,0.5,0.520251913856877
turning:local:spline:20,turning,local,spline,20,0.9,0,0,0.5,0.520251913856877
turning:local:spline:20,turning,local,spline,20,1.0,0,0,0.5,0.520251913856877
turning:local:spline:21,turning,local,spline,21,0.45,1,1,0.5,0.5373708795640214
turning:local:spline:21,turning,local,spline,21,0.5,1,1,0.5,0.5373708795640214
turning:local:spline:21,turning,local,spline,21,0.6,0,0,0.5,0.5373708795640214
turning:local:spline:21,turning,local,spline,21,0.7,0,0,0.5,0.5373708795640214
turning:local:spline:21,turning,local,spline,21,0.8,0,0,0.5,0.5373708795640214
turning:local:spline:21,turning,local,spline,21,0.9,0,0,0.5,0.5373708795640214
turning:local:spline:21,turning,local,spline,21,1.0,0,0,0.5,0.5373708795640214
turning:local:spline:22,turning,local,spline,22,0.45,1,1,0.5,0.536969040164283
turning:local:spline:22,turning,local,spline,22,0.5,1,1,0.5,0.536969040164283
turning:local:spline:22,turning,local,spline,22,0.6,0,0,0.5,0.536969040164283
turning:local:spline:22,turning,local,spline,22,0.7,0,0,0.5,0.536969040164283
turning:local:spline:22,turning,local,spline,22,0.8,0,0,0.5,0.536969040164283
turning:local:spline:22,turning,local,spline,22,0.9,0,0,0.5,0.536969040164283
turning:local:spline:22,turning,local,spline,22,1.0,0,0,0.5,0.536969040164283
turning:local:spline:23,turning,local,spline,23,0.45,1,1,0.5,0.5300290313208632
turning:local:spline:23,turning,local,spline,23,0.5,1,1,0.5,0.5300290313208632
turning:local:spline:23,turning,local,spline,23,0.6,0,0,0.5,0.5300290313208632
turning:local:spline:23,turning,local,spline,23,0.7,0,0,0.5,0.5300290313208632
turning:local:spline:23,turning,local,spline,23,0.8,0,0,0.5,0.5300290313208632
turning:local:spline:23,turning,local,spline,23,0.9,0,0,0.5,0.5300290313208632
turning:local:spline:23,turning,local,spline,23,1.0,0,0,0.5,0.5300290313208632
turning:local:spline:24,turning,local,spline,24,0.45,1,1,0.6,0.5380373559210351
turning:local:spline:24,turning,local,spline,24,0.5,1,1,0.6,0.5380373559210351
turning:local:spline:24,turning,local,spline,24,0.6,1,1,0.6,0.5380373559210351
turning:local:spline:24,turning,local,spline,24,0.7,0,0,0.6,0.5380373559210351
turning:local:spline:24,turning,local,spline,24,0.8,0,0,0.6,0.5380373559210351
turning:local:spline:24,turning,local,spline,24,0.9,0,0,0.6,0.5380373559210351
turning:local:spline:24,turning,local,spline,24,1.0,0,0,0.6,0.5380373559210351
turning:local:spline:25,turning,local,spline,25,0.45,1,1,0.5,0.5349047108579285
turning:local:spline:25,turning,local,spline,25,0.5,1,1,0.5,0.5349047108579285
turning:local:spline:25,turning,local,spline,25,0.6,0,0,0.5,0.5349047108579285
turning:local:spline:25,turning,local,spline,25,0.7,0,0,0.5,0.5349047108579285
turning:local:spline:25,turning,local,spline,25,0.8,0,0,0.5,0.5349047108579285
turning:local:spline:25,turning,local,spline,25,0.9,0,0,0.5,0.5349047108579285
turning:local:spline:25,turning,local,spline,25,1.0,0,0,0.5,0.5349047108579285
turning:local:spline:26,turning,local,spline,26,0.45,1,1,0.6,0.5430353662752591
turning:local:spline:26,turning,local,spline,26,0.5,1,1,0.6,0.5430353662752591
turning:local:spline:26,turning,local,spline,26,0.6,1,1,0.6,0.5430353662752591
turning:local:spline:26,turning,local,spline,26,0.7,0,0,0.6,0.5430353662752591
turning:local:spline:26,turning,local,spline,26,0.8,0,0,0.6,0.5430353662752591
turning:local:spline:26,turning,local,spline,26,0.9,0,0,0.6,0.5430353662752591
turning:local:spline:26,turning,local,spline,26,1.0,0,0,0.6,0.5430353662752591
turning:local:spline:27,turning,local,spline,27,0.45,1,1,0.6,0.5477177114714775
turning:local:spline:27,turning,local,spline,27,0.5,1,1,0.6,0.5477177114714775
turning:local:spline:27,turning,local,spline,27,0.6,1,1,0.6,0.5477177114714775
turning:local:spline:27,turning,local,spline,27,0.7,0,0,0.6,0.5477177114714775
turning:local:spline:27,turning,local,spline,27,0.8,0,0,0.6,0.5477177114714775
turning:local:spline:27,turning,local,spline,27,0.9,0,0,0.6,0.5477177114714775
turning:local:spline:27,turning,local,spline,27,1.0,0,0,0.6,0.5477177114714775
turning:local:spline:28,turning,local,spline,28,0.45,1,1,0.5,0.5309186292664154
turning:local:spline:28,turning,local,spline,28,0.5,1,1,0.5,0.5309186292664154
turning:local:spline:28,turning,local,spline,28,0.6,0,0,0.5,0.5309186292664154
turning:local:spline:28,turning,local,spline,28,0.7,0,0,0.5,0.5309186292664154
turning:local:spline:28,turning,local,spline,28,0.8,0,0,0.5,0.5309186292664154
turning:local:spline:28,turning,local,spline,28,0.9,0,0,0.5,0.5309186292664154
turning:local:spline:28,turning,local,spline,28,1.0,0,0,0.5,0.5309186292664154
turning:local:spline:29,turning,local,spline,29,0.45,1,1,0.6,0.5658911001002742
turning:local:spline:29,turning,local,spline,29,0.5,1,1,0.6,0.5658911001002742
turning:local:spline:29,turning,local,spline,29,0.6,1,1,0.6,0.5658911001002742
turning:local:spline:29,turning,local,spline,29,0.7,0,0,0.6,0.5658911001002742
turning:local:spline:29,turning,local,spline,29,0.8,0,0,0.6,0.5658911001002742
turning:local:spline:29,turning,local,spline,29,0.9,0,0,0.6,0.5658911001002742
turning:local:spline:29,turning,local,spline,29,1.0,0,0,0.6,0.5658911001002742
turning:local:basis:0,turning,local,basis,0,0.45,1,1,0.5,0.5244028193268409
turning:local:basis:0,turning,local,basis,0,0.5,1,1,0.5,0.5244028193268409
turning:local:basis:0,turning,local,basis,0,0.6,0,0,0.5,0.5244028193268409
turning:local:basis:0,turning,local,basis,0,0.7,0,0,0.5,0.5244028193268409
turning:local:basis:0,turning,local,basis,0,0.8,0,0,0.5,0.5244028193268409
turning:local:basis:0,turning,local,basis,0,0.9,0,0,0.5,0.5244028193268409
turning:local:basis:0,turning,local,basis,0,1.0,0,0,0.5,0.5244028193268409
turning:local:basis:1,turning,local,basis,1,0.45,1,1,0.6,0.551232618500978
turning:local:basis:1,turning,local,basis,1,0.5,1,1,0.6,0.551232618500978
turning:local:basis:1,turning,local,basis,1,0.6,1,1,0.6,0.551232618500978
turning:local:basis:1,turning,local,basis,1,0.7,0,0,0.6,0.551232618500978
turning:local:basis:1,turning,local,basis,1,0.8,0,0,0.6,0.551232618500978
turning:local:basis:1,turning,local,basis,1,0.9,0,0,0.6,0.551232618500978
turning:local:basis:1,turning,local,basis,1,1.0,0,0,0.6,0.551232618500978
turning:local:basis:2,turning,local,basis,2,0.45,1,1,0.6,0.5587478166174685
turning:local:basis:2,turning,local,basis,2,0.5,1,1,0.6,0.5587478166174685
turning:local:basis:2,turning,local,basis,2,0.6,1,1,0.6,0.5587478166174685
turning:local:basis:2,turning,local,basis,2,0.7,0,0,0.6,0.5587478166174685
turning:local:basis:2,turning,local,basis,2,0.8,0,0,0.6,0.5587478166174685
turning:local:basis:2,turning,local,basis,2,0.9,0,0,0.6,0.5587478166174685
turning:local:basis:2,turning,local,basis,2,1.0,0,0,0.6,0.5587478166174685
turning:local:basis:3,turning,local,basis,3,0.45,1,1,0.6,0.5554341894827414
turning:local:basis:3,turning,local,basis,3,0.5,1,1,0.6,0.5554341894827414
turning:local:basis:3,turning,local,basis,3,0.6,1,1,0.6,0.5554341894827414
turning:local:basis:3,turning,local,basis,3,0.7,0,0,0.6,0.5554341894827414
turning:local:basis:3,turning,local,basis,3,0.8,0,0,0.6,0.5554341894827414
turning:local:basis:3,turning,local,basis,3,0.9,0,0,0.6,0.5554341894827414
turning:local:basis:3,turning,local,basis,3,1.0,0,0,0.6,0.5554341894827414
turning:local:basis:4,turning,local,basis,4,0.45,1,1,0.6,0.5533298591155706
turning:local:basis:4,turning,local,basis,4,0.5,1,1,0.6,0.5533298591155706
turning:local:basis:4,turning,local,basis,4,0.6,1,1,0.6,0.5533298591155706
turning:local:basis:4,turning,local,basis,4,0.7,0,0,0.6,0.5533298591155706
turning:local:basis:4,turning,local,basis,4,0.8,0,0,0.6,0.5533298591155706
turning:local:basis:4,turning,local,basis,4,0.9,0,0,0.6,0.5533298591155706
turning:local:basis:4,turning,local,basis,4,1.0,0,0,0.6,0.5533298591155706
turning:local:basis:5,turning,local,basis,5,0.45,1,1,0.5,0.5236159236905221
turning:local:basis:5,turning,local,basis,5,0.5,1,1,0.5,0.5236159236905221
turning:local:basis:5,turning,local,basis,5,0.6,0,0,0.5,0.5236159236905221
turning:local:basis:5,turning,local,basis,5,0.7,0,0,0.5,0.5236159236905221
turning:local:basis:5,turning,local,basis,5,0.8,0,0,0.5,0.5236159236905221
turning:local:basis:5,turning,local,basis,5,0.9,0,0,0.5,0.5236159236905221
turning:local:basis:5,turning,local,basis,5,1.0,0,0,0.5,0.5236159236905221
turning:local:basis:6,turning,local,basis,6,0.45,1,1,0.5,0.5247310446841899
turning:local:basis:6,turning,local,basis,6,0.5,1,1,0.5,0.5247310446841899
turning:local:basis:6,turning,local,basis,6,0.6,0,0,0.5,0.5247310446841899
turning:local:basis:6,turning,local,basis,6,0.7,0,0,0.5,0.5247310446841899
turning:local:basis:6,turning,local,basis,6,0.8,0,0,0.5,0.5247310446841899
turning:local:basis:6,turning,local,basis,6,0.9,0,0,0.5,0.5247310446841899
turning:local:basis:6,turning,local,basis,6,1.0,0,0,0.5,0.5247310446841899
turning:local:basis:7,turning,local,basis,7,0.45,1,1,0.5,0.5233453456794273
turning:local:basis:7,turning,local,basis,7,0.5,1,1,0.5,0.5233453456794273
turning:local:basis:7,turning,local,basis,7,0.6,0,0,0.5,0.5233453456794273
turning:local:basis:7,turning,local,basis,7,0.7,0,0,0.5,0.5233453456794273
turning:local:basis:7,turning,local,basis,7,0.8,0,0,0.5,0.5233453456794273
turning:local:basis:7,turning,local,basis,7,0.9,0,0,0.5,0.5233453456794273
turning:local:basis:7,turning,local,basis,7,1.0,0,0,0.5,0.5233453456794273
turning:local:basis:8,turning,local,basis,8,0.45,1,1,0.6,0.5529938873361562
turning:local:basis:8,turning,local,basis,8,0.5,1,1,0.6,0.5529938873361562
turning:local:basis:8,turning,local,basis,8,0.6,1,1,0.6,0.5529938873361562
turning:local:basis:8,turning,local,basis,8,0.7,0,0,0.6,0.5529938873361562
